,income_78,edu_year,age,edu_level,income_at_23,ln_income_at_23
11760,3440.147,11,17,Secondary,16076.883,9.685138
11761,9506.215,9,55,Secondary,44425.516,10.70157
11762,15754.04,7,44,Secondary,73623.555,11.20672
11763,11241.07,11,17,Secondary,52533.035,10.869198
11764,2124.971,4,46,Elementary,9930.653,9.203382
11765,1691.997,8,40,Secondary,7907.231,8.975533
11766,16154.51,8,39,Secondary,75495.08,11.231823
11767,10757.85,12,19,Secondary,50274.793,10.825259
11768,21497.97,12,21,Secondary,100466.74,11.517582
11769,3140.169,9,16,Secondary,14674.991,9.5939
11770,16410.15,10,42,Secondary,76689.766,11.247523
11771,10861.29,12,40,Secondary,50758.203,10.834828
11772,19735.04,8,45,Secondary,92228.01,11.432019
11773,7920.614,8,36,Secondary,37015.504,10.519093
11774,5432.123,3,30,Elementary,25386.01,10.141953
11775,17091.39,8,27,Secondary,79873.414,11.288198
11776,21622.1,10,41,Secondary,101046.83,11.523339
11777,12084.85,12,29,Secondary,56476.28,10.941576
11778,1754.061,12,30,Secondary,8197.275,9.011558
11779,14509.8,10,30,Secondary,67808.83,11.124448
11780,8182.172,8,28,Secondary,38237.848,10.551581
11781,24027.83,12,44,Secondary,112289.56,11.628837
11782,25564.67,9,39,Secondary,119471.695,11.690835
11783,11255.84,11,20,Secondary,52602.06,10.87051
11784,25564.67,14,23,Post-Secondary,119471.695,11.690835
11785,23512.11,11,33,Secondary,109879.44,11.607139
11786,25564.67,12,24,Secondary,119471.695,11.690835
11787,1105.339,7,40,Secondary,5165.5947,8.549775
11788,6499.041,2,47,Elementary,30372.05,10.321279
11789,11304.61,12,41,Secondary,52829.98,10.874834
11790,19690.71,9,33,Secondary,92020.85,11.42977
11791,9798.805,12,52,Secondary,45792.88,10.731884
11792,24329.29,14,23,Post-Secondary,113698.375,11.641304
11793,3641.118,16,24,Post-Secondary,17016.082,9.741914
11794,25564.67,16,23,Post-Secondary,119471.695,11.690835
11795,16189.97,9,42,Secondary,75660.79,11.234015
11796,950.1782,8,39,Secondary,4440.48,8.398518
11797,16132.34,12,45,Secondary,75391.47,11.23045
11798,811.2719,8,39,Secondary,3791.3274,8.240472
11799,15993.43,8,39,Secondary,74742.3,11.221802
11800,13636.46,16,54,Post-Secondary,63727.44,11.06237
11801,20293.62,8,42,Secondary,94838.43,11.45993
11802,21373.84,10,18,Secondary,99886.63,11.511791
11803,25564.67,12,30,Secondary,119471.695,11.690835
11804,12368.57,13,26,Post-Secondary,57802.195,10.964782
11805,6980.78,9,24,Secondary,32623.367,10.392784
11806,354.6544,12,39,Secondary,1657.4109,7.413012
11807,25564.67,16,47,Post-Secondary,119471.695,11.690835
11808,17211.08,13,35,Post-Secondary,80432.76,11.2951765
11809,19638.99,12,24,Secondary,91779.14,11.42714
11810,21122.62,12,39,Secondary,98712.6,11.499968
11811,24949.94,13,30,Post-Secondary,116598.87,11.666495
11812,20283.27,18,31,Higher Edu,94790.06,11.45942
11813,4900.141,15,29,Post-Secondary,22899.89,10.038887
11814,7963.469,10,55,Secondary,37215.78,10.524488
11815,25564.67,12,40,Secondary,119471.695,11.690835
11816,11812.95,12,19,Secondary,55205.61,10.918819
11817,18470.1,12,25,Secondary,86316.55,11.365777
11818,7233.472,13,19,Post-Secondary,33804.277,10.428343
11819,25564.67,16,32,Post-Secondary,119471.695,11.690835
11820,8148.184,8,38,Secondary,38079.01,10.547419
11821,13682.27,4,36,Elementary,63941.523,11.065724
11822,13410.37,8,54,Secondary,62670.85,11.045651
11823,25564.67,16,29,Post-Secondary,119471.695,11.690835
11824,25564.67,12,50,Secondary,119471.695,11.690835
11825,25430.2,18,36,Higher Edu,118843.27,11.685561
11826,1573.779,10,38,Secondary,7354.7617,8.903103
11827,31.03226,13,26,Post-Secondary,145.02345,4.9768953
11828,10184.49,16,29,Post-Secondary,47595.31,10.77049
11829,14090.12,10,41,Secondary,65847.54,11.095098
11830,25564.67,12,27,Secondary,119471.695,11.690835
11831,12556.24,18,29,Higher Edu,58679.24,10.979841
11832,25564.67,17,33,Higher Edu,119471.695,11.690835
11833,22941.71,11,47,Secondary,107213.79,11.582581
11834,15183.64,9,22,Secondary,70957.9,11.169842
11835,9897.813,8,19,Secondary,46255.58,10.741938
11836,9469.272,12,20,Secondary,44252.87,10.697676
11837,1717.118,16,26,Post-Secondary,8024.6294,8.990271
11838,24394.31,14,35,Post-Secondary,114002.24,11.643973
11839,25564.67,12,27,Secondary,119471.695,11.690835
11840,25564.67,16,27,Post-Secondary,119471.695,11.690835
11841,25564.67,14,51,Post-Secondary,119471.695,11.690835
11842,25564.67,12,26,Secondary,119471.695,11.690835
11843,25564.67,10,39,Secondary,119471.695,11.690835
11844,16769.24,12,39,Secondary,78367.91,11.26917
11845,17978.02,14,26,Post-Secondary,84016.91,11.338774
11846,763.9846,15,25,Post-Secondary,3570.339,8.180416
11847,8208.771,8,16,Secondary,38362.156,10.554827
11848,14481.72,18,55,Higher Edu,67677.6,11.122511
11849,23578.61,12,40,Secondary,110190.21,11.609963
11850,25564.67,12,34,Secondary,119471.695,11.690835
11851,25564.67,14,39,Post-Secondary,119471.695,11.690835
11852,3915.975,12,18,Secondary,18300.576,9.814688
11853,25564.67,14,46,Post-Secondary,119471.695,11.690835
11854,25564.67,13,34,Post-Secondary,119471.695,11.690835
11855,17737.15,15,22,Post-Secondary,82891.25,11.325285
11856,25564.67,16,32,Post-Secondary,119471.695,11.690835
11857,25564.67,11,47,Secondary,119471.695,11.690835
11858,12102.58,6,30,Elementary,56559.14,10.943042
11859,14777.27,10,37,Secondary,69058.805,11.142714
11860,17686.91,6,27,Elementary,82656.46,11.322449
11861,14332.47,10,23,Secondary,66980.11,11.112151
11862,25564.67,9,49,Secondary,119471.695,11.690835
11863,25564.67,13,54,Post-Secondary,119471.695,11.690835
11864,22804.28,12,36,Secondary,106571.52,11.576571
11865,4911.963,9,16,Secondary,22955.139,10.041297
11866,2293.432,16,24,Post-Secondary,10717.924,9.279673
11867,2636.264,14,30,Post-Secondary,12320.086,9.418986
11868,10895.28,6,46,Elementary,50917.05,10.837954
11869,4985.849,12,18,Secondary,23300.432,10.056227
11870,14471.38,13,54,Post-Secondary,67629.28,11.121797
11871,15473.27,13,21,Post-Secondary,72311.43,11.188738
11872,13509.38,12,50,Secondary,63133.555,11.053008
11873,25564.67,14,25,Post-Secondary,119471.695,11.690835
11874,25564.67,16,47,Post-Secondary,119471.695,11.690835
11875,1219.124,16,33,Post-Secondary,5697.3477,8.647756
11876,25564.67,18,29,Higher Edu,119471.695,11.690835
11877,25564.67,16,29,Post-Secondary,119471.695,11.690835
11878,22603.31,12,29,Secondary,105632.336,11.567719
11879,13586.22,13,36,Post-Secondary,63492.652,11.05868
11880,21750.66,11,24,Secondary,101647.63,11.529267
11881,22522.03,16,22,Post-Secondary,105252.484,11.564117
11882,25564.67,14,21,Post-Secondary,119471.695,11.690835
11883,25564.67,12,27,Secondary,119471.695,11.690835
11884,25564.67,12,39,Secondary,119471.695,11.690835
11885,25564.67,14,41,Post-Secondary,119471.695,11.690835
11886,25564.67,13,49,Post-Secondary,119471.695,11.690835
11887,25564.67,12,52,Secondary,119471.695,11.690835
11888,25564.67,15,53,Post-Secondary,119471.695,11.690835
11889,4705.081,18,40,Higher Edu,21988.314,9.998266
11890,25564.67,15,29,Post-Secondary,119471.695,11.690835
11891,25564.67,12,39,Secondary,119471.695,11.690835
11892,7619.158,14,26,Post-Secondary,35606.707,10.480289
11893,217.2258,10,17,Secondary,1015.16406,6.9228053
11894,21951.63,13,22,Post-Secondary,102586.836,11.538465
11895,24978.01,12,25,Secondary,116730.05,11.66762
11896,837.871,11,19,Secondary,3915.633,8.272733
11897,25564.67,11,48,Secondary,119471.695,11.690835
11898,25564.67,14,27,Post-Secondary,119471.695,11.690835
11899,2476.67,10,29,Secondary,11574.253,9.356539
11900,24477.06,12,33,Secondary,114388.96,11.64736
11901,1913.656,11,17,Secondary,8943.113,9.0986395
11902,25564.67,12,28,Secondary,119471.695,11.690835
11903,13787.19,12,21,Secondary,64431.85,11.073363
11904,4270.63,12,20,Secondary,19957.988,9.901384
11905,2518.046,17,32,Higher Edu,11767.616,9.373107
11906,24942.55,12,20,Secondary,116564.336,11.666199
11907,14104.9,10,48,Secondary,65916.61,11.096146
11908,23135.29,12,51,Secondary,108118.44,11.590982
11909,2135.315,13,29,Post-Secondary,9978.994,9.208238
11910,15980.14,13,19,Post-Secondary,74680.19,11.22097
11911,23659.88,16,36,Post-Secondary,110570.02,11.613404
11912,18931.16,13,21,Post-Secondary,88471.234,11.390432
11913,7233.472,11,18,Secondary,33804.277,10.428343
11914,25564.67,17,33,Higher Edu,119471.695,11.690835
11915,9933.278,12,47,Secondary,46421.316,10.745514
11916,1306.31,8,55,Secondary,6104.7954,8.71683
11917,25564.67,13,37,Post-Secondary,119471.695,11.690835
11918,11677.0,14,39,Post-Secondary,54570.273,10.907245
11919,25564.67,12,33,Secondary,119471.695,11.690835
11920,23204.74,13,32,Post-Secondary,108443.01,11.59398
11921,25564.67,13,33,Post-Secondary,119471.695,11.690835
11922,25564.67,14,25,Post-Secondary,119471.695,11.690835
11923,25564.67,14,36,Post-Secondary,119471.695,11.690835
11924,25564.67,12,29,Secondary,119471.695,11.690835
11925,25564.67,15,39,Post-Secondary,119471.695,11.690835
11926,25564.67,12,32,Secondary,119471.695,11.690835
11927,25564.67,12,35,Secondary,119471.695,11.690835
11928,25564.67,18,52,Higher Edu,119471.695,11.690835
11929,24072.17,12,33,Secondary,112496.77,11.63068
11930,25564.67,10,38,Secondary,119471.695,11.690835
11931,1609.244,9,16,Secondary,7520.5005,8.925388
11932,25564.67,13,50,Post-Secondary,119471.695,11.690835
11933,25564.67,8,44,Secondary,119471.695,11.690835
11934,19307.98,12,50,Secondary,90232.23,11.410142
11935,25564.67,16,30,Post-Secondary,119471.695,11.690835
11936,25564.67,12,33,Secondary,119471.695,11.690835
11937,357.6098,13,19,Post-Secondary,1671.2224,7.4213104
11938,9157.472,10,16,Secondary,42795.727,10.664193
11939,5927.161,13,27,Post-Secondary,27699.477,10.229169
11940,1907.745,6,42,Elementary,8915.489,9.095546
11941,20716.25,12,31,Secondary,96813.516,11.480542
11942,25564.67,12,29,Secondary,119471.695,11.690835
11943,9327.41,9,17,Secondary,43589.902,10.682581
11944,13683.75,12,20,Secondary,63948.44,11.065832
11945,15814.63,11,18,Secondary,73906.71,11.210559
11946,24459.33,12,53,Secondary,114306.09,11.646635
11947,20216.78,14,35,Post-Secondary,94479.33,11.456137
11948,25564.67,15,28,Post-Secondary,119471.695,11.690835
11949,21741.79,9,36,Secondary,101606.18,11.52886
11950,25564.67,18,31,Higher Edu,119471.695,11.690835
11951,5310.949,12,19,Secondary,24819.727,10.119394
11952,6677.846,9,26,Secondary,31207.664,10.348419
11953,6864.04,12,48,Secondary,32077.805,10.375919
11954,3583.487,13,19,Post-Secondary,16746.756,9.72596
11955,25564.67,12,28,Secondary,119471.695,11.690835
11956,25564.67,14,36,Post-Secondary,119471.695,11.690835
11957,21028.05,12,22,Secondary,98270.66,11.495481
11958,25564.67,11,49,Secondary,119471.695,11.690835
11959,22391.99,12,29,Secondary,104644.77,11.558327
11960,15776.21,12,33,Secondary,73727.164,11.208127
11961,487.6498,11,41,Secondary,2278.94,7.731466
11962,25564.67,12,36,Secondary,119471.695,11.690835
11963,25564.67,14,33,Post-Secondary,119471.695,11.690835
11964,25564.67,12,28,Secondary,119471.695,11.690835
11965,21755.09,11,25,Secondary,101668.336,11.529471
11966,14443.3,9,37,Secondary,67498.055,11.119854
11967,3651.462,9,18,Secondary,17064.424,9.744751
11968,13868.46,13,24,Post-Secondary,64811.65,11.079241
11969,25564.67,9,30,Secondary,119471.695,11.690835
11970,14425.57,3,42,Elementary,67415.2,11.118626
11971,25564.67,12,30,Secondary,119471.695,11.690835
11972,10772.63,13,23,Post-Secondary,50343.867,10.8266325
11973,465.4839,12,25,Secondary,2175.3518,7.6849456
11974,243.8249,12,29,Secondary,1139.47,7.0383186
11975,25564.67,16,35,Post-Secondary,119471.695,11.690835
11976,22761.42,12,41,Secondary,106371.234,11.574691
11977,15827.93,12,52,Secondary,73968.87,11.2114
11978,23170.75,12,23,Secondary,108284.16,11.592514
11979,25564.67,12,25,Secondary,119471.695,11.690835
11980,1924.0,11,24,Secondary,8991.453,9.10403
11981,14911.74,12,22,Secondary,69687.23,11.1517725
11982,18852.84,6,25,Elementary,88105.22,11.386287
11983,25564.67,9,33,Secondary,119471.695,11.690835
11984,25564.67,18,32,Higher Edu,119471.695,11.690835
11985,1847.158,17,33,Higher Edu,8632.347,9.0632715
11986,25564.67,12,38,Secondary,119471.695,11.690835
11987,25564.67,16,34,Post-Secondary,119471.695,11.690835
11988,13301.02,13,33,Post-Secondary,62159.824,11.037464
11989,12972.96,11,20,Secondary,60626.7,11.01249
11990,11684.38,11,18,Secondary,54604.76,10.907876
11991,6881.773,10,17,Secondary,32160.676,10.3785
11992,25564.67,14,33,Post-Secondary,119471.695,11.690835
11993,25564.67,13,34,Post-Secondary,119471.695,11.690835
11994,16420.5,10,16,Secondary,76738.13,11.248154
11995,21839.32,13,28,Post-Secondary,102061.97,11.533336
11996,25564.67,13,28,Post-Secondary,119471.695,11.690835
11997,25564.67,18,29,Higher Edu,119471.695,11.690835
11998,25564.67,12,39,Secondary,119471.695,11.690835
11999,25564.67,13,25,Post-Secondary,119471.695,11.690835
12000,12618.31,18,41,Higher Edu,58969.305,10.984773
12001,177.3272,12,19,Secondary,828.70544,6.719865
12002,25564.67,14,29,Post-Secondary,119471.695,11.690835
12003,22391.99,15,22,Post-Secondary,104644.77,11.558327
12004,24964.71,14,22,Post-Secondary,116667.9,11.667087
12005,22464.4,12,35,Secondary,104983.164,11.561555
12006,16392.42,12,38,Secondary,76606.91,11.246443
12007,17480.03,14,27,Post-Secondary,81689.64,11.310682
12008,16687.97,8,53,Secondary,77988.1,11.264312
12009,25564.67,12,35,Secondary,119471.695,11.690835
12010,25564.67,13,32,Post-Secondary,119471.695,11.690835
12011,22321.06,12,51,Secondary,104313.3,11.555154
12012,1720.074,11,18,Secondary,8038.4434,8.991991
12013,25564.67,12,49,Secondary,119471.695,11.690835
12014,25564.67,12,29,Secondary,119471.695,11.690835
12015,22210.23,10,51,Secondary,103795.35,11.550177
12016,25564.67,9,22,Secondary,119471.695,11.690835
12017,25564.67,12,49,Secondary,119471.695,11.690835
12018,6073.456,12,18,Secondary,28383.158,10.2535515
12019,2857.923,13,23,Post-Secondary,13355.968,9.499719
12020,25564.67,11,31,Secondary,119471.695,11.690835
12021,10098.78,13,24,Post-Secondary,47194.758,10.762038
12022,25564.67,4,49,Elementary,119471.695,11.690835
12023,25564.67,12,43,Secondary,119471.695,11.690835
12024,13629.07,6,52,Elementary,63692.906,11.061829
12025,25564.67,9,33,Secondary,119471.695,11.690835
12026,19702.53,5,41,Elementary,92076.08,11.43037
12027,19278.42,8,40,Secondary,90094.086,11.408609
12028,17178.57,11,25,Secondary,80280.83,11.293286
12029,20954.16,12,45,Secondary,97925.34,11.491961
12030,25564.67,13,29,Post-Secondary,119471.695,11.690835
12031,25564.67,16,29,Post-Secondary,119471.695,11.690835
12032,25564.67,16,23,Post-Secondary,119471.695,11.690835
12033,25564.67,16,25,Post-Secondary,119471.695,11.690835
12034,24870.14,13,31,Post-Secondary,116225.945,11.663291
12035,25564.67,16,30,Post-Secondary,119471.695,11.690835
12036,11387.36,3,27,Elementary,53216.695,10.882128
12037,15012.22,13,20,Post-Secondary,70156.8,11.158488
12038,3576.098,12,21,Secondary,16712.223,9.723896
12039,10638.15,8,44,Secondary,49715.402,10.81407
12040,10132.77,6,44,Elementary,47353.6,10.765398
12041,21079.77,16,23,Post-Secondary,98512.35,11.497937
12042,25564.67,16,23,Post-Secondary,119471.695,11.690835
12043,8666.866,16,29,Post-Secondary,40502.977,10.609131
12044,7713.733,11,19,Secondary,36048.688,10.492626
12045,15495.44,14,25,Post-Secondary,72415.04,11.190169
12046,9401.296,11,23,Secondary,43935.195,10.690471
12047,21035.44,8,44,Secondary,98305.19,11.495832
12048,22607.74,12,31,Secondary,105653.04,11.567916
12049,25564.67,13,33,Post-Secondary,119471.695,11.690835
12050,15804.29,12,27,Secondary,73858.39,11.209905
12051,11929.69,12,25,Secondary,55751.17,10.928654
12052,13148.81,12,34,Secondary,61448.5,11.025955
12053,25564.67,14,27,Post-Secondary,119471.695,11.690835
12054,20295.1,12,28,Secondary,94845.34,11.460003
12055,9680.587,11,26,Secondary,45240.41,10.719746
12056,25564.67,14,39,Post-Secondary,119471.695,11.690835
12057,25564.67,17,30,Higher Edu,119471.695,11.690835
12058,23992.37,12,24,Secondary,112123.84,11.627359
12059,3537.677,10,21,Secondary,16532.67,9.713094
12060,25564.67,12,29,Secondary,119471.695,11.690835
12061,13763.55,12,42,Secondary,64321.37,11.071648
12062,25564.67,12,44,Secondary,119471.695,11.690835
12063,25564.67,12,51,Secondary,119471.695,11.690835
12064,17556.87,10,49,Secondary,82048.74,11.315069
12065,7153.674,14,50,Post-Secondary,33431.355,10.41725
12066,25564.67,16,27,Post-Secondary,119471.695,11.690835
12067,25564.67,14,32,Post-Secondary,119471.695,11.690835
12068,25564.67,13,39,Post-Secondary,119471.695,11.690835
12069,18699.15,16,26,Post-Secondary,87386.98,11.378101
12070,22655.03,13,37,Post-Secondary,105874.04,11.570005
12071,5049.392,10,18,Secondary,23597.389,10.068892
12072,6481.309,10,17,Secondary,30289.184,10.318546
12073,25564.67,12,44,Secondary,119471.695,11.690835
12074,25564.67,13,30,Post-Secondary,119471.695,11.690835
12075,10717.95,9,55,Secondary,50088.332,10.821544
12076,13717.74,4,38,Elementary,64107.29,11.068314
12077,14582.21,11,18,Secondary,68147.23,11.129426
12078,11526.27,3,42,Elementary,53865.863,10.894252
12079,7514.24,16,23,Post-Secondary,35116.395,10.466423
12080,25564.67,13,26,Post-Secondary,119471.695,11.690835
12081,11911.95,13,40,Post-Secondary,55668.27,10.927166
12082,1557.524,16,29,Post-Secondary,7278.797,8.892721
12083,15926.94,12,50,Secondary,74431.57,11.217635
12084,17976.54,12,41,Secondary,84009.984,11.338691
12085,5550.341,10,50,Secondary,25938.479,10.163483
12086,11131.71,15,23,Post-Secondary,52021.96,10.859421
12087,25564.67,18,31,Higher Edu,119471.695,11.690835
12088,7347.257,12,20,Secondary,34336.027,10.443951
12089,17732.72,12,46,Secondary,82870.55,11.325035
12090,25564.67,12,35,Secondary,119471.695,11.690835
12091,7264.504,12,23,Secondary,33949.297,10.432624
12092,25564.67,12,45,Secondary,119471.695,11.690835
12093,20732.5,14,21,Post-Secondary,96889.45,11.481326
12094,25564.67,12,55,Secondary,119471.695,11.690835
12095,24856.84,12,52,Secondary,116163.78,11.662756
12096,18833.63,12,50,Secondary,88015.445,11.385267
12097,12834.06,12,47,Secondary,59977.574,11.001726
12098,10568.7,8,36,Secondary,49390.84,10.80752
12099,18694.72,5,42,Elementary,87366.27,11.377865
12100,25564.67,12,48,Secondary,119471.695,11.690835
12101,12430.64,12,45,Secondary,58092.266,10.969788
12102,17276.1,12,39,Secondary,80736.62,11.298947
12103,1479.204,12,27,Secondary,6912.7827,8.841127
12104,25564.67,10,45,Secondary,119471.695,11.690835
12105,3669.195,14,53,Post-Secondary,17147.295,9.749596
12106,25564.67,12,36,Secondary,119471.695,11.690835
12107,1040.32,12,20,Secondary,4861.74,8.489152
12108,22428.93,10,18,Secondary,104817.4,11.559975
12109,23348.08,13,20,Post-Secondary,109112.875,11.600139
12110,5291.739,12,20,Secondary,24729.95,10.11577
12111,21025.09,12,23,Secondary,98256.82,11.49534
12112,25381.43,17,47,Higher Edu,118615.36,11.683641
12113,25564.67,12,45,Secondary,119471.695,11.690835
12114,15448.15,14,21,Post-Secondary,72194.04,11.187113
12115,3655.896,9,16,Secondary,17085.145,9.745965
12116,25564.67,16,34,Post-Secondary,119471.695,11.690835
12117,21963.45,11,35,Secondary,102642.06,11.539003
12118,17154.93,14,33,Post-Secondary,80170.35,11.291909
12119,21876.26,9,41,Secondary,102234.6,11.535026
12120,25564.67,12,41,Secondary,119471.695,11.690835
12121,17243.59,10,17,Secondary,80584.69,11.297064
12122,25564.67,9,47,Secondary,119471.695,11.690835
12123,25564.67,16,25,Post-Secondary,119471.695,11.690835
